1	0	0.27142257352783306
2	0	0.06023595849508889
3	0	0.664813443733743
4	0	0.9775840201476993
5	0	0.8315118770630203
6	0	0.8204303620176979
7	0	0.929627282582945
8	0	0.8646372774252509
9	0	0.8383080769904303
10	0	0.7210644550259254
11	0	0.3156343539591252
12	0	0.8341647339036454
13	0	0.9893860025749628
14	0	0.22991307879449618
15	0	0.8150017780837164
16	0	0.5214369723898545
17	0	0.48219882567979844
18	0	0.7452427992239885
19	0	0.6554256694697826
20	0	0.2369027696199889
21	0	0.13197815863868811
22	0	0.36333715193676996
23	0	0.5942038988242606
24	0	0.23920088751231783
25	0	0.5737391353677203
26	0	0.08166699908985764
27	0	0.8149490071667728
28	0	0.15094485292577275
29	0	0.3594015167976433
30	0	0.5947732603306873
31	0	0.010419964683728855
32	0	0.23322470064725775
33	0	0.05317567106947041
34	0	0.38599163368711376
35	0	0.27035384433073906
36	0	0.24159387275404864
37	0	0.5705523807840063
38	0	0.6361918952492046
39	0	0.2606961155134392
40	0	0.0637678499442852
41	0	0.2463602588982412
42	0	0.333330807862228
43	0	0.13765490948691173
44	0	0.31136590950506415
45	0	0.3642910185540009
46	0	0.4463255627596281
47	0	0.16948450512208735
48	0	0.5870761083313355
49	0	0.6973792728442892
50	0	0.05139351695750882
51	0	0.6712849976739077
52	0	0.1223951363284358
53	0	0.7758068136629034
54	0	0.47365545282457233
55	0	0.11137088108152948
56	0	0.2981478819456601
57	0	0.7349284468513506
58	0	0.8283299301320541
59	0	0.030861507138009503
60	0	0.8762034505596173
61	0	0.4996626783375665
62	0	0.3691951214638939
63	0	0.32592770632327084
64	0	0.8527864941926094
65	0	0.6237689500936264
66	0	0.7439864526871128
67	0	0.029742095710239114
68	0	0.7288959957412019
69	0	0.7283077779350318
70	0	0.2214640431898648
71	0	0.5580356509701244
72	0	0.1337180314903771
73	0	0.674619385800215
74	0	0.7496217779938965
75	0	0.4862129370560959
76	0	0.12044634985839275
77	0	0.6194655974330857
78	0	0.6916149932422369
79	0	0.7540767917343412
80	0	0.3001408000706336
81	0	0.3886312312771296
82	0	0.9285319035434144
83	0	0.32069409391540427
84	0	0.9650064260738923
85	0	0.3834654435685444
86	0	0.30495714411180785
87	0	0.31232559517598746
88	0	0.33720786391609614
89	0	0.199912402354818
90	0	0.02623912834457054
91	0	0.2308771468258689
92	0	0.91160262773321
93	0	0.510631304617191
94	0	0.7188977738098281
95	0	0.2524683627294837
96	0	0.5148131225001288
97	0	0.22830250539771058
98	0	0.4312589999416039
99	0	0.2445271312049322
100	0	0.6652881070674111
101	0	0.998030604514607
